id,conversation_id,candidate_user_name,date,tweet,pol_party,targetted_comment
1321880973504557058,1321875291178967041,SenatorBaldwin,2020-10-29 13:25:58,"Nice you condescended to comment, Tammy. What have you done for us lately? I can't think of anything besides voting against Barrett.",Democrat,Y
1321880630691565571,1321875291178967041,SenatorBaldwin,2020-10-29 13:24:36,"Yet, farmers have trump signs at the end of their driveways! Don't understand their logic.",Democrat,Y
1321879964904525824,1321875291178967041,SenatorBaldwin,2020-10-29 13:21:57,"Tammy, would you please divulge what you have done to same the WI farmer?",Democrat,Y
1321879472556027904,1321879472556027904,SenatorBaldwin,2020-10-29 13:20:00,BREAKING: The US Navy is naming a new submarine the U.S.S. WISCONSIN. This is a real honor to the men and women who move our proud #MadeinWI shipbuilding economy forward. https://t.co/uiKRr7S6hq,Democrat,N
1321879212219899905,1321843933094313988,SenatorBaldwin,2020-10-29 13:18:58,"If it is election day, do not deliver to your clerk, deliver directly to your assigned polling place. Your clerk would need to transport your ballot to your polling placeb for you and, despite them being willing to try as hard as they can, they will already be very busy.",Democrat,Y
1321876878265901059,1321875291178967041,SenatorBaldwin,2020-10-29 13:09:41,"Put all the kids back in school where they belong. That, in and of itself, is a big part of the problem. And I think you and your party are mostly responsible for kids NOT being in school. Correct me if I'm wrong.",Democrat,Y
1321876549558280192,1321875291178967041,SenatorBaldwin,2020-10-29 13:08:23,Hello 👋 how are you Tammy! 😃,Democrat,Y
1321876324378644480,1321875291178967041,SenatorBaldwin,2020-10-29 13:07:29,Many caused by Obama-Biden policy’s,Democrat,Y
1321875984241643520,1321875291178967041,SenatorBaldwin,2020-10-29 13:06:08,How many go out of business each year. your numbers are misleading. we lose more then 300 dairy farms each year. So that means we lost less this year because of the support from the President and the removal of the NAFTA regulations. #TotalitarianTammy,Democrat,Y
1321875449602068481,1321875291178967041,SenatorBaldwin,2020-10-29 13:04:01,VOTE BLUE,Democrat,Y
1321875291178967041,1321875291178967041,SenatorBaldwin,2020-10-29 13:03:23,"Wisconsin has lost 2,262 dairy farms since Trump took office and 266 have gone out of business this year. Our dairy farmers work hard and need relief from USDA during the #COVID19 pandemic. https://t.co/6VejrQeEdL",Democrat,N
1321869591077965825,1321510911174213632,SenatorBaldwin,2020-10-29 12:40:44,No mask? Must be able to afford the insurance deductible and the out of pocket max. Why don't volunteer for the vaccine test runs if they are brave?,Democrat,Y
1321866303469137921,1321866259051536390,SenatorBaldwin,2020-10-29 12:27:40,"Hi, is a brand-new group focused on promoting rural democratic tickets in areas of the country often forgotten! Please follow and retweet! Let’s usher in a new era for our rural communities nationwide!",Democrat,Y
1321866259051536390,1321866259051536390,SenatorBaldwin,2020-10-29 12:27:29,Listen to ⬇️,Democrat,N
1321865854099857408,1321865854099857408,SenatorBaldwin,2020-10-29 12:25:53,.@SenatorBaldwin #WisconsinVoter Just early voted. My 1st vote for #Republican for since Bush 1988.,Democrat,N
1321863914779541505,1321863914779541505,SenatorBaldwin,2020-10-29 12:18:10,Censorship,Democrat,N
1321858026299707392,1321858026299707392,SenatorBaldwin,2020-10-29 11:54:47,🚨 🚨 ATTENTION ALL HANDS 🚨 🚨 &amp; &amp; are suppressing our votes. DO NOT MAIL YOUR ABSENTEE BALLOTS. Follow instructions. Get your votes in. Press on. That is all. https://t.co/GX94rDBcPp,Democrat,N
1321855644786458624,1321843933094313988,SenatorBaldwin,2020-10-29 11:45:19,Hi - what about all the deployed servicemen and women who never received their ballots and therefore won't be able to vote? Any solution for them?,Democrat,Y
1321854098866642944,1320403913997275136,SenatorBaldwin,2020-10-29 11:39:10,He is also bringing peace the Middle East with Israel. I mean I can't understand your position at all. Do you just hate Trump as a person?,Democrat,Y
1321853799137480710,1320403913997275136,SenatorBaldwin,2020-10-29 11:37:59,"To emphasize when I said ""you people"" I meant Democrats voting for Joe Biden. Trump has done more for Israel than anyone I can remember in the US. He is also hard on Iran. I think you are the one who doesn't have anything figured out. Iran wants to destroy Israel.",Democrat,Y
1321852395136163840,1321843933094313988,SenatorBaldwin,2020-10-29 11:32:24,Greetings #Wisconsin. Cheers and good voting to you all. #WisconsinForBiden https://t.co/kIaYaN4gNl,Democrat,Y
1321849063638245376,1321843933094313988,SenatorBaldwin,2020-10-29 11:19:10,I voted early today in #Wauwatosa. It took 8 minutes.,Democrat,Y
1321846737959616513,1321843933094313988,SenatorBaldwin,2020-10-29 11:09:55,"If you need more information on delivering your absentee ballot in person to your clerk or to an official drop box location, go here ⤵️ https://t.co/XtDhbZM1Hs",Democrat,N
1321844549514395649,1321843933094313988,SenatorBaldwin,2020-10-29 11:01:13,Meanwhile Tammy has you covered. https://t.co/7E1VodsY6c,Democrat,Y
1321843978430566401,1321843933094313988,SenatorBaldwin,2020-10-29 10:58:57,"Hi, is a brand-new group focused on promoting rural democratic tickets in areas of the country often forgotten! Please follow and retweet! Let’s usher in a new era for our rural communities nationwide!",Democrat,Y
1321843933094313988,1321843933094313988,SenatorBaldwin,2020-10-29 10:58:46,"If you still have an absentee ballot in Wisconsin DO NOT mail it. Fill it out, get witness signature &amp; address on the envelope, and HAND DELIVER it by 8pm 11/3 to your local clerk or official drop box location. Make sure your VOTE is counted.",Democrat,N
1321842590053007360,1321841371364446212,SenatorBaldwin,2020-10-29 10:53:26,Thank you Senator for the information!,Democrat,Y
1321841403010449410,1321841371364446212,SenatorBaldwin,2020-10-29 10:48:43,"Hi, is a brand-new group focused on promoting rural democratic tickets in areas of the country often forgotten! Please follow and retweet! Let’s usher in a new era for our rural communities nationwide!",Democrat,Y
1321828592796446721,1320403913997275136,SenatorBaldwin,2020-10-29 09:57:49,Except if you watched anything Trump said in the last month he said he would make pre-existing conditions the cornerstone of any healthcare reform. He said republicans would not like it but they would have to deal with. Wouldn't you like it if he changed their minds? Good leader,Democrat,Y
1321828319344680960,1320403913997275136,SenatorBaldwin,2020-10-29 09:56:44,You don't even know if I am Jewish or not. You have no idea what my history is. Why are you people so damn toxic? I don't understand why you have so much hate.,Democrat,Y
1321826519715581953,1320834766715932677,SenatorBaldwin,2020-10-29 09:49:35,You want to allow dicks into the girl’s &amp; women’s locker rooms #EqualityAct #WisconsinVoter,Democrat,Y
1321815344076476422,1321118109986660356,SenatorBaldwin,2020-10-29 09:05:10,Nobody is forced to attend any of these events. It sounds like you should stay at home and not attend.,Democrat,Y
1321812613290958856,1321812613290958856,SenatorBaldwin,2020-10-29 08:54:19,.@GOP .@SenMikeLee says fact-checking is a form of censorship https://t.co/sabHobE4qL? .@SenSchumer .@SenWhitehouse .@ChrisCoons .@SenatorDurbin .@SenatorLeahy .@CoryBooker .@SenDuckworth .@maziehirono .@SenatorBaldwin .@SenCortezMasto .@PattyMurray .@SenWarren .@SenAngusKing,Democrat,N
1321785733493989377,1321785733493989377,SenatorBaldwin,2020-10-29 07:07:31,.@RepGwenMoore How come Democrats don’t condemn BLM and antifa like they demand condemning other white groups,Democrat,N
1321723981758521344,1321644140547985409,SenatorBaldwin,2020-10-29 03:02:08,"For which national, state, or local office is Hunter Biden a candidate? Asking for a friend.",Democrat,Y
1321685367989305344,1321680378709610501,SenatorBaldwin,2020-10-29 00:28:42,and qualified...,Democrat,Y
1321682277609463808,1321510911174213632,SenatorBaldwin,2020-10-29 00:16:25,"Fricken Morons! Keep Vos, Fitzgerald and Walker away from all Polling Places on November 3rd! No cheating like 2016!",Democrat,Y
1321680378709610501,1321680378709610501,SenatorBaldwin,2020-10-29 00:08:52,"Courts ""are supposed to be partial, independent judiciary,"" told https://t.co/UB9RTpsgjl",Democrat,N
1321673630279999489,1321673630279999489,SenatorBaldwin,2020-10-28 23:42:03,let's change the supreme Court let's elect them we can leave the 9 seats for presidents to appoint but 10 seats for the people to vote for a total of 19 seats we can bring more diversity to the court,Democrat,N
1321665693310279681,1321665693310279681,SenatorBaldwin,2020-10-28 23:10:31,"We survived, now fight to get rid of him for good. https://t.co/Fy6wBg9UC2",Democrat,N
1321665210470572032,1321665210470572032,SenatorBaldwin,2020-10-28 23:08:36,is right #Politicization #GOPCourtPacking,Democrat,N
1321661941547487233,1321661941547487233,SenatorBaldwin,2020-10-28 22:55:36,Dear please support and cosponsor S.Res.754 &amp; S.Res.755 regarding human rights abuses by Turkey and Azerbaijan committed upon Armenians in Artsakh. #PeaceforArmenians #StopAliyev,Democrat,N
1321660789200179201,1321510911174213632,SenatorBaldwin,2020-10-28 22:51:02,Where is your evidence that anything you're saying is factual?,Democrat,Y
1321650962642182144,1321174074618302464,SenatorBaldwin,2020-10-28 22:11:59,Sort of an odd strategy he has... In 56 years I've never seen a candidate just try to kill off his supporters. I'm sure he's been reading the Jim Jones diary.,Democrat,Y
1321647007107371014,1321644140547985409,SenatorBaldwin,2020-10-28 21:56:16,She said “impartial” not “partial”,Democrat,Y
1321645765421391872,1321645765421391872,SenatorBaldwin,2020-10-28 21:51:20,WI weighs on recent court decisions that could impact the election,Democrat,N
1321645207021146112,1321642474742435847,SenatorBaldwin,2020-10-28 21:49:06,you doing to protect Wisconsin and Michigan hospitals?,Democrat,N
1321644140547985409,1321644140547985409,SenatorBaldwin,2020-10-28 21:44:52,"Courts ""are supposed to be partial, independent judiciary,"" told https://t.co/8jgBtaOcEq",Democrat,N
1321630146005213184,1321630146005213184,SenatorBaldwin,2020-10-28 20:49:16,Dear please support and cosponsor S.Res.754 &amp; S.Res.755 regarding human rights abuses by Turkey and Azerbaijan committed upon Armenians in Artsakh. #PeaceforArmenians #StopAliyev,Democrat,N
1321625960219770880,1321625960219770880,SenatorBaldwin,2020-10-28 20:32:38,Dear please support S.Res.754 &amp; S.Res.755 regarding human rights abuses by Turkey and Azerbaijan committed upon Armenians in Artsakh. #PeaceforArmenians #StopAliyev,Democrat,N
1321621661196652544,1321621661196652544,SenatorBaldwin,2020-10-28 20:15:33,"FYI - - The Presidential Election may be decided by 250,000 Armenian American voters in swing states (MI PA FL OH NV AZ VA NH). Who will #RecognizeArtsakh first - or https://t.co/UJ1LHhy5kr",Democrat,N
1321620844326563840,1321620844326563840,SenatorBaldwin,2020-10-28 20:12:18,stop WI GOP from killing more Wisconsinites with drunk drivers/lax drunk driving laws! &amp;lax Covid-19 public health safety restrictions when they are needed-who will want to live in WI &amp; pay taxes here -when Tavern League rules!,Democrat,N
1321616042251100161,1321510911174213632,SenatorBaldwin,2020-10-28 19:53:13,"But, but...@hogangidley45 said Pence will be fine...he has the best Doctors in the world ....fvck the people.",Democrat,Y
1321616019044007937,1321510911174213632,SenatorBaldwin,2020-10-28 19:53:08,you must live on a farm cause you are spreading manure and fears,Democrat,Y
1321613519025000448,1321510911174213632,SenatorBaldwin,2020-10-28 19:43:11,You are full of you know what,Democrat,Y
1321601220545515521,1321510911174213632,SenatorBaldwin,2020-10-28 18:54:19,This is the whole point. They only go where there are mega cases. They want people to contract this. For herd immunity? No. It's estimated that 94% of the population must be immune to interrupt the chain of transmission. (Mayo Clinic),Democrat,Y
1321600027068932096,1321510911174213632,SenatorBaldwin,2020-10-28 18:49:35,Where is your work on stimulus relief!!!!,Democrat,Y
1321598735714000898,1321566032763494400,SenatorBaldwin,2020-10-28 18:44:27,is doing a fantastic job for Wisconsin however is a disgrace,Democrat,N
1321598052323516418,1321510911174213632,SenatorBaldwin,2020-10-28 18:41:44,"Our reporting on the Biden corruption scandal is not over yet. Tonight, we have new recordings of Biden business partners. Plus: part of our conversation with Tony Bobulinski that we didn’t show you last night. Tonight at 8pm ET on #FoxNews",Democrat,Y
1321595031506092033,1321591574413889536,SenatorBaldwin,2020-10-28 18:29:44,"She said IMpartial, not partial.",Democrat,Y
1321592340058984454,1321592340058984454,SenatorBaldwin,2020-10-28 18:19:02,THANK YOU for showing up for the women of Wisconsin! https://t.co/qmgm5vyC0D,Democrat,N
1321591574413889536,1321591574413889536,SenatorBaldwin,2020-10-28 18:15:59,"Courts ""are supposed to be partial, independent judiciary,"" told https://t.co/Xqff57wn36",Democrat,N
1321587801826201607,1321510911174213632,SenatorBaldwin,2020-10-28 18:01:00,Get real Tammy it takes a period time for new cases to appear. It’s not instantaneous.,Democrat,Y
1321583418220503041,1321524687910932484,SenatorBaldwin,2020-10-28 17:43:35,Have they seen Squirrelzilla? Interesting Covid theme. https://t.co/f5rLPltgrZ,Democrat,Y
1321582706745069569,1321510911174213632,SenatorBaldwin,2020-10-28 17:40:45,You are being lied to on the numbers. https://t.co/qoCuzfwRL8,Democrat,Y
1321581214302691329,1321510911174213632,SenatorBaldwin,2020-10-28 17:34:49,"The GOP is #killingwisconsin We will remember you did this , with no regard for anyone but yourselves.",Democrat,Y
1321580314314055680,1321510911174213632,SenatorBaldwin,2020-10-28 17:31:15,Sounds like another one of your lies.,Democrat,Y
1321574898003828736,1321574898003828736,SenatorBaldwin,2020-10-28 17:09:44,a Facebook account run by an anti-vaccine Chiropractor with 63K followers. Preying on people’s hopes and dreams selling snake oil. STOP AMPLIFYING THEIR MESSAGE. https://t.co/LkafEc4e3k,Democrat,N
1321564104956518407,1321510911174213632,SenatorBaldwin,2020-10-28 16:26:50,"If you Vote stupid, you get stupid",Democrat,Y
1321563618899492864,1321516565720944640,SenatorBaldwin,2020-10-28 16:24:54,Great news! Election Day is now an unnecessary inconvenience. Everybody who didn’t vote early can now stay home,Democrat,Y
1321560683578871809,1321560683578871809,SenatorBaldwin,2020-10-28 16:13:15,"FYI - - The Presidential Election may be decided by 250,000 Armenian American voters in swing states (MI PA FL OH NV AZ VA NH). Who will #RecognizeArtsakh first - or https://t.co/4UEhixoLjA",Democrat,N
1321559564408545282,1321559564408545282,SenatorBaldwin,2020-10-28 16:08:48,"You had the coolest car, but thankfully #TeamJoe helped us all gear up and get festive. Great car parade! #GOTV https://t.co/LyydHLpjqa",Democrat,N
1321559458774982664,1320403913997275136,SenatorBaldwin,2020-10-28 16:08:23,"You are an azzhat and may Karma find you! The girl in the video has worked really hard to achieve her position. She lost her father to a drunk driver - was raised by a single mother, has done so much volunteering for people less fortunate, survived Breast cancer. Words can hurt.",Democrat,Y
1321557525519618048,1321516565720944640,SenatorBaldwin,2020-10-28 16:00:42,"CNN just reported - Trump do not have the delegates to win! That is why McConnell stopped ALL talks with Pelosi and went back to KY to brood. Because, he NOW knows that Trump has NO chance to catch up and win. They are pissed because Trump and his family DESTROYED the GOP!",Democrat,Y
1321548467823616000,1321548467823616000,SenatorBaldwin,2020-10-28 15:24:42,"FYI - - The Presidential Election may be decided by 250,000 Armenian American voters in swing states (MI PA FL OH NV AZ VA NH). Who will #RecognizeArtsakh first - or https://t.co/Ww4lGEdw4X",Democrat,N
1321545401133080581,1321510911174213632,SenatorBaldwin,2020-10-28 15:12:31,TRUMP RESIGN PENCE RESIGN LUKASHENKO RESIGN PUTIN RESIGN,Democrat,Y
1321542974367502336,1321542974367502336,SenatorBaldwin,2020-10-28 15:02:52,Court packing started with Mitch McConnell and The Federalists. Refusing Garland a hearing and published Federalist “Approval” lsts ended any semblance of bipartisanship— look at votes on SC judges before Gorsuch and Kavanaugh,Democrat,N
1321542378482786306,1321542378482786306,SenatorBaldwin,2020-10-28 15:00:30,"So great to see on this afternoon speaking truths about challenges facing our state including COVID, SCOTUS and voting!! #wisconsinproud",Democrat,N
1321540349169422338,1321521008948449285,SenatorBaldwin,2020-10-28 14:52:26,How are you feeling about Wisconsin?,Democrat,Y
1321540027281772545,1321510911174213632,SenatorBaldwin,2020-10-28 14:51:10,Baldwin is a hack! Biggest partisan in the Senate. If you get a chance listen to her crap questions and rant during the Big Tech trial from today. Get her out of office. She has no business being part of our government. #DrainTheSwamp,Democrat,Y
1321536791732756484,1321536791732756484,SenatorBaldwin,2020-10-28 14:38:18,MAKE NOISE! Too many families are suffering. FIGHT for US. Millions lost jobs. A FULL STIMULUS bill is required NOW to get us back to work! This pandemic is not over. It’s our lives. CARE. #DoYourJob #ReliefNow #DoNotAbandonUS https://t.co/sD7ExMPuit,Democrat,N
1321535332731342848,1321535332731342848,SenatorBaldwin,2020-10-28 14:32:30,"🖋 Sign “I want to see Statehood for Puerto Rico, D.C., and all territories!” and I’ll deliver a copy to your officials: https://t.co/vB7AuqxKiT 📨 No. 1 is from to and #WI02 #WIpolitics https://t.co/K1jcE3HKQy",Democrat,N
1321533188926156806,1321510911174213632,SenatorBaldwin,2020-10-28 14:23:59,He’s been spreading virus at every damn rally. #killingWisconsin,Democrat,Y
1321533124040339463,1321176339433562112,SenatorBaldwin,2020-10-28 14:23:44,"We are quite healthy, thank you.",Democrat,Y
1321532858524176389,1321176339433562112,SenatorBaldwin,2020-10-28 14:22:41,Vote in person ONLY. Dems will do anything to exterminate a Trump or a Republican. Anything.,Democrat,Y
1321530279396143104,1321510911174213632,SenatorBaldwin,2020-10-28 14:12:26,"You’d like to prevent your partisan opponents from campaigning. Maybe the people who attend these events believe they are worth the risk. Who are you to substitute your opinion over theirs? Even in this difficult time, the Constitutional rights of assembly and speech apply.",Democrat,Y
1321528331964133377,1321510911174213632,SenatorBaldwin,2020-10-28 14:04:41,Where were you when there was riots going on in places Like Madison and Kenosha work burning to the ground? You and Tony did nothing. Blood is on your hands that the president and the vice president,Democrat,Y
1321527840412749826,1319392088061104131,SenatorBaldwin,2020-10-28 14:02:44,She literally upheld the ruling in a moot court. So Obamacare isn't going anywhere. You are fear mongering.,Democrat,Y
1321527042383511552,1321524687910932484,SenatorBaldwin,2020-10-28 13:59:34,I’m really tired of her. Tired of blah blah yadda yadda yadda. https://t.co/lDYoOCabIW,Democrat,Y
1321526700983857153,1321526700983857153,SenatorBaldwin,2020-10-28 13:58:12,WE MUST KEEP PUSHING FOR #GreenNewDeal,Democrat,N
1321525968629018624,1321525968629018624,SenatorBaldwin,2020-10-28 13:55:18,"As a woman, I was in the LGBTI community. I realized it was my CHOICE to be with a woman. I praise God for showing me His path to salvation. Get a backbone if you are offended by ""sexual preference"" https://t.co/aFHFRM0f8w",Democrat,N
1321525882893357056,1321525882893357056,SenatorBaldwin,2020-10-28 13:54:57,I’m ashamed that is stooping to the same ignorant grandstanding about CDA Section 230 and the First Amendment that the Republicans are. This is not the bipartisanship that I want or voted for her to support.,Democrat,N
1321525865251893248,1321525865251893248,SenatorBaldwin,2020-10-28 13:54:53,"Since your statements in the hearing this morning are wrong, should C-SPAN censor you? Since, you chose to use your time to further a false partisan narrative, should that be blocked? Opinion and truth are not the same. You should know the difference.",Democrat,N
1321525845291343874,1321174074618302464,SenatorBaldwin,2020-10-28 13:54:48,Shameful of Trump and Pence to hold reserves rallies and leave folks to get sick and without the services of Walter Reed hospital.,Democrat,Y
1321525459000188934,1321510911174213632,SenatorBaldwin,2020-10-28 13:53:16,Make Sure You Listen To #TotalitarianTammy she knows what's right. Not!,Democrat,Y
1321524687910932484,1321524687910932484,SenatorBaldwin,2020-10-28 13:50:12,"COMING UP: joins to discuss Covid-19 stimulus, election integrity and more. Plus, joins to discuss Wisconsin’s court ruling against counting ballots and the record number of Covid-19 cases in her state. Tune in at 3pm ET. https://t.co/lXZC1FcqK8",Democrat,N
1321523344500510721,1321516565720944640,SenatorBaldwin,2020-10-28 13:44:52,🤣🤣🤣🤣 You can tell by the number of likes and retweets you got on this post that nobody cares!,Democrat,Y
1321523010843467776,1321523010843467776,SenatorBaldwin,2020-10-28 13:43:33,you're a friggen snowflake 🤦,Democrat,N
1321522444520329217,1321174074618302464,SenatorBaldwin,2020-10-28 13:41:18,Another day of blame and no solutions offered. Again...,Democrat,Y
1321521860488646656,1321510911174213632,SenatorBaldwin,2020-10-28 13:38:58,Republicans don’t care about life here’s the proof. https://t.co/cAXVLE0xBA,Democrat,Y
1321521620566134784,1321510911174213632,SenatorBaldwin,2020-10-28 13:38:01,Nobody believes Pence either. https://t.co/7hhOkZXy4K,Democrat,Y
1321521008948449285,1321521008948449285,SenatorBaldwin,2020-10-28 13:35:35,"Senator Baldwin, Justice Amy was sworn in just as others before. Sadly, you don't speak for all WI! WATCH: Sen. Tammy Baldwin speaks on senate floor on Amy Coney Barrett https://t.co/OxOQ9LiTyV",Democrat,N
1321519489616244736,1321510911174213632,SenatorBaldwin,2020-10-28 13:29:33,state/county/local governments seem to have no power to halt these events. We know they'll never get reimbursed for the costs incurred for security and such. Good thing they're not coming here... I'd be ticked if my taxes were paying for these disasters.,Democrat,Y
1321519226411253761,1321510911174213632,SenatorBaldwin,2020-10-28 13:28:30,"Oh, and yesterday, I voted for Trump. So did my husband. #Trump2020Landslide",Democrat,Y
1321519166332035075,1321516565720944640,SenatorBaldwin,2020-10-28 13:28:16,i believe #Bobulinski,Democrat,Y
1321518870289633280,1321510911174213632,SenatorBaldwin,2020-10-28 13:27:05,"You don't know what you are talking about. When we started this process, we knew it was going to keep going. The goal was to slow the spread. Now, somehow, you and your dem friends what to stop it. WTF? We will not stop it short of a vaccine. dems are moving goal posts again!!!",Democrat,Y
1321518658057895937,1321516565720944640,SenatorBaldwin,2020-10-28 13:26:15,Ask this guy what he did with them https://t.co/bxOBSlVHan,Democrat,Y
1321518638977949696,1321516565720944640,SenatorBaldwin,2020-10-28 13:26:10,I would love Pelosi’s analysis of progress made through voting vs progress made through aggressive protesting. The political cry of “violence &amp; looting doesn’t help” has lost credibility with the absurdly high level of incompetent leaders in DC. What would help since they aren’t?,Democrat,Y
1321518092946583552,1321516565720944640,SenatorBaldwin,2020-10-28 13:24:00,"Please get rid of Pelosi. She doesn't deserve the right to be called Speaker. She's is not for the people, she's for the party.",Democrat,Y
1321518019798073346,1321518019798073346,SenatorBaldwin,2020-10-28 13:23:43,Busy day today on with On the lineup:,Democrat,N
1321517544784732161,1321516565720944640,SenatorBaldwin,2020-10-28 13:21:49,NOTHING IS SACRED TO THESE RADICALS,Democrat,Y
1321516565720944640,1321516565720944640,SenatorBaldwin,2020-10-28 13:17:56,"3PM on on election, Covid relief, Supreme Court expansion &amp; more; European lockdowns with on Israel, Iran, N. Korea policy; talks open carry at MI polls +",Democrat,N
1321515255869116416,1320778808321024000,SenatorBaldwin,2020-10-28 13:12:44,Riiiight...,Democrat,Y
1321513574326558722,1321510911174213632,SenatorBaldwin,2020-10-28 13:06:03,Cause-and-effect cannot be assumed ... but there are no coincidences....,Democrat,Y
1321513159799173122,1321513159799173122,SenatorBaldwin,2020-10-28 13:04:24,The Covid Plan in March/April Get rid of the Doctors. Can’t make this up. It’s on tape.,Democrat,N
1321513137720467459,1321174074618302464,SenatorBaldwin,2020-10-28 13:04:19,Let's start calling it what it is. #TrumpVirus,Democrat,Y
1321512027010027520,1321510911174213632,SenatorBaldwin,2020-10-28 12:59:54,Oh the humanity. What would we do without you and other Deep State elected officials... https://t.co/PyGb0JYDTZ,Democrat,Y
1321511925746855937,1321510911174213632,SenatorBaldwin,2020-10-28 12:59:30,Herman Cain would disagree,Democrat,Y
1321511585450319872,1321510911174213632,SenatorBaldwin,2020-10-28 12:58:09,They’ve pivoted from attempting to ignore the virus to outright working to spread it as far and wide as possible. Quite a bold strategy at this stage of the game.,Democrat,Y
1321511116929982465,1321510911174213632,SenatorBaldwin,2020-10-28 12:56:17,The White House is the virus.,Democrat,Y
1321510911174213632,1321510911174213632,SenatorBaldwin,2020-10-28 12:55:28,Marathon County #COVID19 infections surged by 67% after Trump’s last superspreader event and now Pence is back after 344 more people in the county have tested positive in just the last week. Trump and Pence don't care about protecting our health. https://t.co/7BMMMWWzKJ,Democrat,N
1321509185822035971,1320705182339108869,SenatorBaldwin,2020-10-28 12:48:37,"You suck! I swear you democrats are the biggest sore losing, whiney, pathetic losers ever!! For Gods Sake isn’t it exhausting being evil? Don’t you ever get tired of arguing about every little thing your President does! STOP! Cleanse your black souls!",Democrat,Y
1321508368750620682,1321494511831248897,SenatorBaldwin,2020-10-28 12:45:22,"Yes, and yes.",Democrat,Y
1321507773641822209,1321507773641822209,SenatorBaldwin,2020-10-28 12:43:00,"are so ridiculous. Especially &amp; -6 days away from the Election, if you don't know who you are voting, shouldn't be voting. &amp; if you're so easily sway by a Committee Hearing, same thing. SENATE DEMOCRATS are playing a sorry game of chicken.",Democrat,N
1321506891147681806,1321174074618302464,SenatorBaldwin,2020-10-28 12:39:29,When will you and the Democrats denounce ANTIFA or come out against riots?,Democrat,Y
1321506132381343745,1321494511831248897,SenatorBaldwin,2020-10-28 12:36:29,Do companies even have 1st amendment rights? Also are they talking about protected speech?,Democrat,Y
1321505817405890561,1321505817405890561,SenatorBaldwin,2020-10-28 12:35:13,is a hack.,Democrat,N
1321504864879431681,1321480594312757248,SenatorBaldwin,2020-10-28 12:31:26,You need to go to your basement like Biden and you know S~~~ about cows or beef or milk. I will meet you at the next time on sales trip to WI and really take you to the Farmers. Who raised you. parents dropped you on your head destroy your brain,Democrat,Y
1321504440948559872,1321480594312757248,SenatorBaldwin,2020-10-28 12:29:45,"Westside Gravy and I just released a song “Build Back Better”, which intends to instill hope in American citizens while encouraging them to vote (and vote for Biden). Thanks so much for all the work you’re doing to help elect Joe Biden. https://t.co/Mt9NhE42BW",Democrat,Y
1321503838621310976,1321452659434524673,SenatorBaldwin,2020-10-28 12:27:22,.@SenatorBaldwin asks Zuck about what steps Facebook is taking to stop militarized groups organizing violence against public officials &amp; protesters on the platform Worth noting these threats to are still active. TTP and posted a report on it over a week ago. https://t.co/EdffoBa3ha,Democrat,N
1321502318370656258,1321480594312757248,SenatorBaldwin,2020-10-28 12:21:19,You are a liar and I deal directly with farmers in WI and they never said Covid 19 was a problem. Trump on Trade money gave to the farmers. You maybe should have gone to Barrett class because she is smarter then you. I need to see your degree 👎👎👎,Democrat,Y
1321500325224787970,1321500325224787970,SenatorBaldwin,2020-10-28 12:13:24,"it wasn't beneficial to YOU, moments ago, that had tweeted that we're 'rounding the turn'? Aren't you happy that let that thru? You're disingenuous to claim ignorance knowing tweets are interpreted differently by those w/ different biases.",Democrat,N
1321499816090869760,1321453464384253952,SenatorBaldwin,2020-10-28 12:11:23,".@SenatorBaldwin asks #Zuckerberg about the ""Operational Mistake"" in failing to take down flagged Kenosha Guard posts and pages. https://t.co/oVA5UIAxws",Democrat,N
1321499083748581378,1321498855565791239,SenatorBaldwin,2020-10-28 12:08:28,That would be the moron .@SenatorBaldwin,Democrat,N
1321499023572828160,1321499023572828160,SenatorBaldwin,2020-10-28 12:08:14,", you’re an idiot!!! You can’t even address a hearing without having to read off of a prepared script!",Democrat,N
1321498207680139265,1321494148881461248,SenatorBaldwin,2020-10-28 12:04:59,The new communist Democratic Party! Coming to a city near you very soon! These people are scary!!!,Democrat,Y
1321498137769422848,1321498137769422848,SenatorBaldwin,2020-10-28 12:04:42,Anyone listening to this hearing this morning with the tech companies will lean to voting for President Trump if they aren't weren't. The totalitarian dogma lives strong within you and knocking the President is a fool's errand.,Democrat,N
1321497463728033794,1321497463728033794,SenatorBaldwin,2020-10-28 12:02:02,"#WI I see, she &amp; #Dems are terrified that Techs will nail THEM next, if THEY don’t KISS ASS! BTW: TAMMY! I keep #Covid STATS EVERY SINGLE DAY SINCE MARCH. #Covid2 #s are up..NOT #CovidDeath It’s #FLUSeason #MedicalMORON #Remove230 Techs Too BIG!",Democrat,N
1321497403527233536,1321497403527233536,SenatorBaldwin,2020-10-28 12:01:47,What is the need for the President to do this? One constituent here who would ask you to come out against this action.,Democrat,N
1321497166762815488,1321497166762815488,SenatorBaldwin,2020-10-28 12:00:51,"Hey Tammy...WHO wrote that script 4 U 2 read 2 us this morning, U COMMIE SHILL! And NO, it wasn't some 17 yr. old kid randomly shooting! His name is KYLE RITTENHOUSE &amp; HE WAS GOING 2B MURDERED HIMSELF! HE HAD 2 SHOOT 2 PROTECT HIS OWN LIFE! WE KNOW THE TRUTH!",Democrat,N
1321496914660122624,1321174074618302464,SenatorBaldwin,2020-10-28 11:59:51,You do realize you made this accusation 'ahead' of this event making a claim that this is a superspreader event. How could you possibly have specific proof to back up your claim in advance of an event?,Democrat,Y
